Date,PUBMEDID,N,Cleaned Country
2016-11-14,27841878,3058,NR
2016-11-14,27841878,461,NR
2016-11-14,27841878,8231,NR
2016-11-14,27841878,3058,NR
2016-11-15,27846281,2876,Netherlands
2016-11-15,27846281,2902,Netherlands
2016-11-15,28171582,3584,U.S.
2016-11-15,28171582,931,U.S.
2016-11-15,27846281,2902,Netherlands
2016-11-15,27846281,2902,Netherlands
2016-11-15,27846281,1018,Netherlands
2016-11-17,27863252,172433,U.K.
2016-11-17,27863252,166066,U.K.
2016-11-17,27863252,171643,U.K.
2016-11-17,27863252,169545,U.K.
2016-11-17,27863252,172851,U.K.
2016-11-17,27863252,170494,U.K.
2016-11-17,27863252,172275,U.K.
2016-11-17,27863252,172435,U.K.
2016-11-17,27863252,164339,U.K.
2016-11-17,27863252,173039,U.K.
2016-11-17,27863252,170384,U.K.
2016-11-17,27863252,169822,U.K.
2016-11-17,27863252,170763,U.K.
2016-11-17,27863252,172925,U.K.
2016-11-17,27863252,172378,U.K.
2016-11-17,27863252,164433,U.K.
2016-11-17,27863252,170536,U.K.
2016-11-17,27863252,171846,U.K.
2016-11-17,27863252,170690,U.K.
2016-11-17,27863252,170143,U.K.
2016-11-17,27863252,171529,U.K.
2016-11-17,27863252,170641,U.K.
2016-11-17,27863252,170672,U.K.
2016-11-17,27863252,171771,U.K.
2016-11-17,27863252,170761,U.K.
2016-11-17,27863252,170548,U.K.
2016-11-17,27863252,169219,U.K.
2016-11-17,27863252,172952,U.K.
2016-11-17,27863252,170721,U.K.
2016-11-17,27863252,172332,U.K.
2016-11-17,27863252,171996,U.K.
2016-11-17,27863252,171748,U.K.
2016-11-17,27863252,171542,U.K.
2016-11-17,27863252,170223,U.K.
2016-11-17,27863252,170702,U.K.
2016-11-17,27863252,164454,U.K.
2016-11-26,28031287,133,Japan
2016-11-29,27899376,1964,Japan
2016-11-29,27899376,2158,Japan
2016-11-29,27899376,2664,Japan
2016-11-29,27899376,1832,Japan
2016-11-29,27899376,1536,New Zealand
2016-11-29,27899376,1773,Japan
2016-11-29,27899376,1886,Japan
2016-11-29,27899376,1833,NR
2016-12-05,27918536,46581,NR
2016-12-05,27918536,46621,NR
2016-12-05,27918534,378,U.S.
2016-12-05,27918534,2163,U.S.
2016-12-05,27918534,2163,U.S.
2016-12-05,27918534,1034,U.S.
2016-12-05,27918534,2163,U.S.
2016-12-05,27918534,3888,U.S.
2016-12-05,27918534,877,U.S.
2016-12-05,27918534,699,U.S.
2016-12-05,27918534,1036,U.S.
2016-12-05,27918534,1036,U.S.
2016-12-05,27918534,3529,U.S.
2016-12-05,27918534,1261,U.S.
2016-12-05,27918534,1445,U.S.
2016-12-05,27918534,768,U.S.
2016-12-05,27918534,3469,U.S.
2016-12-05,27918534,7866,U.S.
2016-12-05,27918534,2161,U.S.
2016-12-05,27918534,1445,U.S.
2016-12-05,27918534,768,U.S.
2016-12-05,27918534,1041,U.S.
2016-12-05,27918534,1041,U.S.
2016-12-05,27918534,3529,U.S.
2016-12-05,27918534,3978,U.S.
2016-12-05,27918534,1284,U.S.
2016-12-05,27918534,746,U.S.
2016-12-05,27918534,390,U.S.
2016-12-05,27918534,3467,U.S.
2016-12-05,27918534,1324,U.S.
2016-12-05,27918534,3529,U.S.
2016-12-05,27918534,2205,U.S.
2016-12-05,27918534,7866,U.S.
2016-12-05,27918534,592,U.S.
2016-12-05,27918534,1324,U.S.
2016-12-05,27918534,449,U.S.
2016-12-05,27918534,592,U.S.
2016-12-05,27918534,3888,U.S.
2016-12-05,27918534,877,U.S.
2016-12-05,27918534,449,U.S.
2016-12-05,27918534,378,U.S.
2016-12-05,27918534,3978,U.S.
2016-12-05,27918534,1284,U.S.
2016-12-05,27918534,746,U.S.
2016-12-05,27918534,390,U.S.
2016-12-05,27918534,699,U.S.
2016-12-05,27918534,3469,U.S.
2016-12-06,27922604,11382,NR
2016-12-06,27922604,10154,China
2016-12-07,27927781,6502,NR
2016-12-08,28049566,70017,NR
2016-12-08,28049566,10640,China
2016-12-09,27936112,504,China
2016-12-09,27941131,13483,Denmark
2016-12-09,27941131,2942,Denmark
2016-12-13,27989323,3421,Finland
2016-12-13,27989323,3505,Finland
2016-12-13,27989323,7904,Finland
2016-12-13,27989323,7565,Finland
2016-12-13,27989323,3631,Finland
2016-12-13,27989323,7118,Finland
2016-12-13,27989323,3531,Finland
2016-12-13,27989323,8293,Finland
2016-12-13,27989323,8290,Finland
2016-12-13,27989323,3682,Finland
2016-12-13,27989323,5998,Finland
2016-12-13,27989323,3454,Finland
2016-12-13,27989323,1559,Finland
2016-12-13,27989323,8186,Finland
2016-12-13,27957625,458,Italy
2016-12-13,27989323,8292,Finland
2016-12-13,27989323,8153,Finland
2016-12-13,27989323,3309,Finland
2016-12-13,27989323,8243,Finland
2016-12-13,27989323,3522,Finland
2016-12-13,27989323,3685,Finland
2016-12-13,27989323,840,Finland
2016-12-13,27989323,843,Finland
2016-12-13,27989323,8293,Finland
2016-12-13,27989323,3483,Finland
2016-12-13,27989323,8270,Finland
2016-12-13,27989323,3685,Finland
2016-12-13,27989323,3494,Finland
2016-12-13,27989323,7701,Finland
2016-12-13,27989323,7760,Finland
2016-12-13,27989323,3557,Finland
2016-12-13,27989323,3636,Finland
2016-12-13,27989323,3634,Finland
2016-12-13,27989323,3526,Finland
2016-12-13,27989323,3409,Finland
2016-12-13,27989323,3638,Finland
2016-12-13,27989323,3475,Finland
2016-12-13,27989323,3677,Finland
2016-12-13,27989323,8124,Finland
2016-12-13,27989323,3364,Finland
2016-12-13,27989323,7681,Finland
2016-12-13,27989323,8189,Finland
2016-12-14,28000841,434,Republic of Korea
2016-12-15,27976721,17450,China
2016-12-15,27976721,6316,China
2016-12-16,27981573,115,China
2016-12-19,27992416,111648,U.K.
2016-12-19,27992416,112586,U.K.
2016-12-19,27992416,111975,U.K.
2016-12-19,27993963,845,U.S.
2016-12-19,27993963,775,NR
2016-12-19,27992416,59128,U.K.
2016-12-21,28011148,611,China
2016-12-21,28011148,366,China
2016-12-22,28002826,433,NR
2016-12-22,28017375,3621,NR
2016-12-22,28017375,15062,NR
2016-12-22,28017375,21020,NR
2016-12-22,28017375,16389,NR
2016-12-22,28017375,16128,NR
2016-12-22,28017375,15252,NR
2016-12-22,28017375,6150,NR
2016-12-22,28017375,16389,NR
2016-12-22,28002826,433,NR
2016-12-22,28017375,16389,NR
2016-12-22,28002826,433,NR
2016-12-22,28002826,433,NR
2016-12-22,28002826,433,NR
2016-12-22,28002826,433,NR
2016-12-22,28017375,15074,NR
2016-12-22,28017375,29646,NR
2016-12-22,28017375,16389,NR
2016-12-22,28002826,433,NR
2016-12-22,28017375,40258,NR
2016-12-22,28017375,40258,NR
2016-12-22,28002826,433,NR
2016-12-22,28017375,16128,NR
2016-12-22,28017375,15252,NR
2016-12-22,28011712,14006,Singapore
2016-12-22,28011712,455,Taiwan
2016-12-22,28011710,540,U.S.
2016-12-22,28011710,1267,Australia
2016-12-22,28017375,15252,NR
2016-12-22,28017375,40258,NR
2016-12-22,28017375,16389,NR
2016-12-22,28017375,16128,NR
2016-12-22,28017375,15062,NR
2016-12-22,28017375,16389,NR
2016-12-22,28017375,3621,NR
2016-12-22,28017375,21020,NR
2016-12-23,28012008,2059,U.S.
2016-12-23,28008999,1172,Poland
2016-12-23,28008999,523,Poland
2016-12-23,28008999,1110,Poland
2016-12-23,28012008,2059,U.S.
2016-12-23,28008999,729,Poland
2016-12-23,28008999,1700,Poland
2016-12-23,28008999,558,Poland
2016-12-23,28011674,636,NR
2016-12-23,28012008,2059,U.S.
2016-12-28,28040410,1564,U.S.
2016-12-30,28039263,238,U.S.
2016-12-30,28039329,10235,U.S.
2016-12-30,28039329,10235,U.S.
2017-01-01,28952330,1724,Taiwan
2017-01-01,28222112,1279,U.S.
2017-01-01,28061514,941,U.S.
2017-01-01,28952330,2058,Taiwan
2017-01-01,28061514,3596,U.S.
2017-01-01,28317148,646,Germany
2017-01-01,28222112,2427,U.S.
2017-01-02,28044437,349,U.S.
2017-01-02,28044437,441,U.S.
2017-01-02,28044437,1322,U.S.
2017-01-02,28044437,112,U.S.
2017-01-02,28044437,204,U.S.
2017-01-02,28044437,237,U.S.
2017-01-02,28044437,1085,U.S.
2017-01-03,28046027,5292,Republic of Korea
2017-01-03,28046027,2567,Republic of Korea
2017-01-03,28046027,5292,Republic of Korea
2017-01-03,28045058,725,Republic of Korea
2017-01-03,28045058,796,Republic of Korea
2017-01-03,28046027,2567,Republic of Korea
2017-01-03,28046027,2567,Republic of Korea
2017-01-03,28046027,5292,Republic of Korea
2017-01-04,28054174,105,NR
2017-01-04,28054174,63,NR
2017-01-04,28051079,613,U.K.
2017-01-04,28054174,42,NR
2017-01-05,28065765,45,Italy
2017-01-05,28062682,35,Mozambique
2017-01-05,28062665,2886,Japan
2017-01-05,28062682,35,Mozambique
2017-01-05,28065765,261,Japan
2017-01-05,28062665,7024,NR
2017-01-06,28059113,403,China
2017-01-06,28056976,1054,Poland
2017-01-06,28059113,90,China
2017-01-06,28056976,1377,Poland
2017-01-09,28067910,167078,NR
2017-01-09,28067910,23825,NR
2017-01-09,28067910,4355,NR
2017-01-09,28067912,2734,NR
2017-01-10,28070124,2382,U.S.
2017-01-10,28073367,6789,Netherlands
2017-01-10,28073367,7976,Netherlands
2017-01-10,28073367,6789,Netherlands
2017-01-10,28073367,7976,Netherlands
2017-01-10,28073367,6789,Netherlands
2017-01-10,28073367,7976,Netherlands
2017-01-11,27883235,170,Australia
2017-01-11,27883235,74,Australia
2017-01-11,27883235,27,Australia
2017-01-11,27883235,24,Australia
2017-01-12,28081371,3030,NR
2017-01-12,28081371,636,Brazil
2017-01-12,28081371,10153,U.S.
2017-01-12,28081215,896,U.S.
2017-01-12,28082259,2706,U.S.
2017-01-12,28082259,10778,U.S.
2017-01-13,28087736,589,Yemen
2017-01-13,28087736,1650,NR
2017-01-13,28084903,1345,Sweden
2017-01-13,28084903,1,Sweden
2017-01-13,28084903,123,Sweden
2017-01-13,28087736,475,Mexico
2017-01-13,28087736,1145,Germany
2017-01-13,28087736,2385,NR
2017-01-13,28087736,3715,NR
2017-01-15,28108127,475,NR
2017-01-15,28108127,96,Germany
2017-01-16,28090653,488,U.S.
2017-01-16,28090653,56,U.S.
2017-01-16,28090653,111,U.S.
2017-01-16,28090653,60,U.S.
2017-01-17,28095793,768,U.S.
2017-01-17,28095793,768,U.S.
2017-01-17,28095793,768,U.S.
2017-01-17,28095793,768,U.S.
2017-01-17,28095793,768,U.S.
2017-01-18,28098162,1411,U.S.
2017-01-18,28098162,886,NR
2017-01-18,28098162,3863,NR
2017-01-18,28100725,387,U.S.
2017-01-18,28100725,463,U.S.
2017-01-18,28109725,229,Switzerland
2017-01-18,28109725,229,Switzerland
2017-01-18,28098162,562,U.S.
2017-01-19,28100913,805,Japan
2017-01-23,28128768,411,Italy
2017-01-24,28115744,16731,NR
2017-01-24,28115744,64851,Japan
2017-01-24,28115739,383,U.S.
2017-01-24,28115739,1027,U.S.
2017-01-25,28120872,226,China
2017-01-25,28120872,370,China
2017-01-27,28130311,780,China
2017-01-27,28130311,2587,China
2017-01-30,28135244,140886,U.K.
2017-01-30,28135244,140886,U.K.
2017-01-30,28135244,140882,U.K.
2017-01-31,28139693,6193,U.S.
2017-01-31,28139693,1585,U.S.
2017-01-31,28139693,2716,U.S.
2017-01-31,28139693,28503,U.S.
2017-01-31,28139693,2518,U.S.
2017-01-31,27903959,393,NR
2017-01-31,28139693,1585,U.S.
2017-01-31,28139693,2518,U.S.
2017-01-31,28139693,2716,U.S.
2017-01-31,28139693,28503,U.S.
2017-02-01,28158719,7200,U.S.
2017-02-01,28158719,11809,U.S.
2017-02-01,28158719,7200,U.S.
2017-02-01,28158719,11809,U.S.
2017-02-01,28158719,7200,U.S.
2017-02-01,28158719,11809,U.S.
2017-02-01,28158719,7200,U.S.
2017-02-01,28158719,11809,U.S.
2017-02-01,28158719,7200,U.S.
2017-02-01,28158719,11809,U.S.
2017-02-01,28158719,7200,U.S.
2017-02-01,28158719,11809,U.S.
2017-02-02,28163062,457,Japan
2017-02-02,28256260,2053,Finland
2017-02-02,28163062,340,Japan
2017-02-03,28155865,998,China
2017-02-03,28155865,599,China
2017-02-04,28167095,497,NR
2017-02-04,28167095,497,NR
2017-02-06,28183528,4983,NR
2017-02-06,28166213,38199,NR
2017-02-06,28166213,48943,U.K.
2017-02-06,28166213,57176,U.K.
2017-02-06,28183528,26320,NR
2017-02-06,28183528,4983,NR
2017-02-06,28183528,115,NR
2017-02-06,28183528,26287,NR
2017-02-06,28166215,3522,U.S.
2017-02-06,28183528,26287,NR
2017-02-06,28166215,6940,Republic of Korea
2017-02-06,28183528,1845,NR
2017-02-06,28183528,115,NR
2017-02-06,28166213,57176,U.K.
2017-02-06,28183528,26320,NR
2017-02-06,28183528,14569,NR
2017-02-06,28183528,2877,NR
2017-02-06,28183528,1159,NR
2017-02-06,28183528,115,NR
2017-02-06,28183528,1845,NR
2017-02-06,28183528,14248,NR
2017-02-06,28183528,2106,NR
2017-02-06,28183528,686,NR
2017-02-06,28183528,12039,NR
2017-02-06,28166213,38199,NR
2017-02-06,28166213,48943,U.K.
2017-02-06,28183528,11751,NR
2017-02-06,28166215,358,Republic of Korea
2017-02-06,28166215,600,U.S.
2017-02-06,28166213,48943,U.K.
2017-02-06,28166213,57176,U.K.
2017-02-06,28166213,38199,NR
2017-02-07,28167838,1370,Germany
2017-02-09,28181694,486,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28181694,486,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28181694,486,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28181694,486,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28181694,486,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28181694,486,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28181694,486,U.S.
2017-02-09,28181694,933,U.S.
2017-02-09,28212542,2830,U.S.
2017-02-09,28212542,291407,U.S.
2017-02-09,28181694,486,U.S.
2017-02-10,28187132,653,NR
2017-02-10,28187132,950,NR
2017-02-10,28187132,785,NR
2017-02-10,28187132,245,NR
2017-02-14,28193307,5892,Netherlands
2017-02-14,28196072,52874,U.K.
2017-02-14,28193307,5892,Netherlands
2017-02-14,28194004,108976,U.K.
2017-02-16,28203683,5334,U.S.
2017-02-21,28334899,10855,Taiwan
2017-02-21,28334899,8478,Taiwan
2017-02-21,28334899,173082,NR
2017-02-21,28334899,187365,NR
2017-02-21,28334899,177861,NR
2017-02-21,28334899,8741,Taiwan
2017-02-21,28334899,187167,NR
2017-02-22,28224759,9179,U.S.
2017-02-22,28177523,304241,U.S.
2017-02-22,28223688,287338,Iceland
2017-02-23,28649644,8703,France
2017-02-24,28232668,5888,China
2017-02-24,28282560,7189,Germany
2017-02-24,28232668,6084,China
2017-02-27,28334792,3418,India
2017-02-27,28240269,338,Qatar
2017-02-27,28240269,997,Germany
2017-02-27,28250457,1306,U.S.
2017-02-27,28334792,1001,India
2017-03-02,28253294,4979,Netherlands
2017-03-02,28253294,7496,Netherlands
2017-03-02,28254843,7746,NR
2017-03-02,28253294,12475,Netherlands
2017-03-03,28274756,848,India
2017-03-03,28274756,2751,India
2017-03-05,28273873,8839,Republic of Korea
2017-03-06,28265093,1354,Pakistan
2017-03-06,28262088,258,U.S.
2017-03-06,28262088,254,U.S.
2017-03-07,28270201,19920,U.K.
2017-03-07,28265120,2391,U.S.
2017-03-07,28270201,19480,U.K.
2017-03-07,28265120,3238,U.S.
2017-03-07,28265120,10732,U.S.
2017-03-07,28265120,4329,U.S.
2017-03-07,28270201,16347,U.K.
2017-03-07,28270201,19293,U.K.
2017-03-07,28270201,19965,U.K.
2017-03-07,28270201,19259,U.K.
2017-03-07,28270201,2077,U.K.
2017-03-07,28270201,19223,U.K.
2017-03-07,28270201,16174,U.K.
2017-03-07,28265120,3755,U.S.
2017-03-07,28270201,19546,U.K.
2017-03-07,28270201,19547,U.K.
2017-03-07,28270201,19546,U.K.
2017-03-07,28270201,19695,U.K.
2017-03-07,28270201,19900,U.K.
2017-03-08,28439531,626,U.S.
2017-03-10,28781888,460,NR
2017-03-10,28781888,660,NR
2017-03-10,28283553,421,U.S.
2017-03-10,28283553,339,U.S.
2017-03-13,28295283,6597,U.S.
2017-03-13,28295283,6154,U.S.
2017-03-13,28296344,9020,U.S.
2017-03-13,28295283,1434,U.S.
2017-03-13,28295283,5146,U.S.
2017-03-13,28295283,1753,U.S.
2017-03-13,28295283,2041,U.S.
2017-03-14,28292921,327,U.S.
2017-03-14,28292921,349,U.S.
2017-03-14,28292921,396,U.S.
2017-03-14,28179588,4610,NR
2017-03-14,28179588,157,NR
2017-03-14,28179588,572,NR
2017-03-16,28300201,373,U.S.
2017-03-16,28300201,285,Puerto Rico
2017-03-17,28314753,2497,Japan
2017-03-17,28314753,2340,France
2017-03-17,28314753,2427,Japan
2017-03-18,28330615,303,NR
2017-03-18,28330615,413,NR
2017-03-18,28330615,497,NR
2017-03-18,28330615,413,NR
2017-03-18,28330615,303,NR
2017-03-18,28330615,497,NR
2017-03-18,28330615,497,NR
2017-03-18,28330615,716,NR
2017-03-18,28330615,716,NR
2017-03-18,28330615,497,NR
2017-03-18,28415562,503,China
2017-03-18,28415562,152,China
2017-03-20,28317342,1322,NR
2017-03-20,28319091,212171,Iceland
2017-03-20,28317342,696,Canada
2017-03-21,28322246,79845,NR
2017-03-21,28322246,32241,NR
2017-03-21,28322352,1000,U.S.
2017-03-21,28322352,2283,U.S.
2017-03-23,28386217,2998,U.S.
2017-03-23,28333968,2129,Denmark
2017-03-23,28333968,1680,Denmark
2017-03-23,28352666,98,Japan
2017-03-23,28333968,1680,Denmark
2017-03-23,28333968,2129,Denmark
2017-03-27,28346466,1908,China
2017-03-29,28355295,1790,Republic of Korea
2017-03-29,28355295,679,Republic of Korea
2017-03-29,28355232,1562,U.S.
2017-03-29,28355232,538,U.S.
2017-03-30,28358823,7518,U.S.
2017-03-30,28358823,8560,U.S.
2017-03-30,28358823,83264,U.S.
2017-03-30,28358823,7518,U.S.
2017-03-30,28358823,476,U.S.
2017-03-30,28371326,1742,China
2017-03-30,28371326,1589,China
2017-03-30,28371326,1742,China
2017-03-30,28371326,10978,China
2017-03-30,28371326,1742,China
2017-03-30,28358823,3161,U.S.
2017-03-30,28371326,1589,China
2017-03-30,28371326,1742,China
2017-03-30,28360221,7215,U.S.
2017-03-30,28371326,1742,China
2017-03-30,28358823,83264,U.S.
2017-03-30,28358823,8560,U.S.
2017-03-30,28371326,4219,China
2017-03-30,28360221,45889,NR
2017-03-30,28360221,17637,NR
2017-03-30,28360221,8765,NR
2017-03-30,28358029,3968,U.S.
2017-03-30,28371326,4219,China
2017-03-30,28371326,1742,China
2017-03-30,28371326,10978,China
2017-03-30,28371326,1742,China
2017-03-30,28371326,10978,China
2017-04-01,28199695,69057,NR
2017-04-01,28199695,16576,NR
2017-04-01,28199695,84724,NR
2017-04-01,28373160,65734,NR
2017-04-01,28199695,84724,NR
2017-04-01,28289848,2555,U.S.
2017-04-01,28289848,317,U.S.
2017-04-01,28388302,116,Ethiopia
2017-04-01,28388302,186,Ethiopia
2017-04-01,28373160,120158,U.K.
2017-04-01,28199695,84724,NR
2017-04-01,28289848,2555,U.S.
2017-04-01,28289848,317,U.S.
2017-04-01,28207573,513,U.S.
2017-04-01,28388302,307,Ethiopia
2017-04-01,28207573,513,U.S.
2017-04-01,28388302,73,Ethiopia
2017-04-03,28235828,329,U.S.
2017-04-03,28235828,122,U.S.
2017-04-03,28235828,764,U.S.
2017-04-03,28235828,23,U.S.
2017-04-03,28235828,21,U.S.
2017-04-03,28235828,22,U.S.
2017-04-03,28235828,273,U.S.
2017-04-03,28373541,10295,China
2017-04-03,28235828,21,U.S.
2017-04-03,28235828,273,U.S.
2017-04-03,28235828,764,U.S.
2017-04-03,28235828,22,U.S.
2017-04-03,28235828,23,U.S.
2017-04-03,28235828,122,U.S.
2017-04-03,28235828,273,U.S.
2017-04-03,28235828,329,U.S.
2017-04-03,28235828,764,U.S.
2017-04-03,28235828,329,U.S.
2017-04-03,28235828,21,U.S.
2017-04-03,28235828,23,U.S.
2017-04-03,28235828,122,U.S.
2017-04-03,28235828,22,U.S.
2017-04-04,28375557,566,Czech Republic
2017-04-04,28374850,4942,Germany
2017-04-04,28374850,5092,Germany
2017-04-04,28375557,1528,Germany
2017-04-13,28406950,7935,Republic of Korea
2017-04-13,28406950,7935,Republic of Korea
2017-04-14,28437668,98,U.S.
2017-04-14,28437668,98,U.S.
2017-04-14,28437668,98,U.S.
2017-04-14,28437668,98,U.S.
2017-04-14,28437668,98,U.S.
2017-04-14,28437668,98,U.S.
2017-04-17,28416818,36792,Japan
2017-04-17,28416818,4133,Japan
2017-04-17,28416818,143518,U.K.
2017-04-17,28416818,36792,Japan
2017-04-17,28416822,128184,Japan
2017-04-17,28416822,129712,NR
2017-04-17,28416822,36792,Japan
2017-04-17,28416818,4130,Japan
2017-04-17,28416818,889,U.S.
2017-04-17,28416818,4130,Japan
2017-04-18,28416812,780,China
2017-04-18,28421636,1033,France
2017-04-18,28421636,251,Canada
2017-04-18,28416812,922,China
2017-04-20,28429243,707,U.S.
2017-04-20,28429243,707,U.S.
2017-04-20,28429243,52,U.S.
2017-04-20,28429243,52,U.S.
2017-04-20,28429243,15,U.S.
2017-04-20,28429243,707,U.S.
2017-04-20,28429243,52,U.S.
2017-04-20,28429243,15,U.S.
2017-04-20,28429243,15,U.S.
2017-04-20,28429243,707,U.S.
2017-04-20,28429243,15,U.S.
2017-04-20,28429243,707,U.S.
2017-04-20,28425483,5158,China
2017-04-20,28425483,3034,China
2017-04-20,28424481,534,Japan
2017-04-20,28429243,15,U.S.
2017-04-20,28429243,52,U.S.
2017-04-20,28429243,52,U.S.
2017-04-21,28430825,210086,U.S.
2017-04-21,28430825,322154,U.S.
2017-04-21,28430825,1056,Nigeria
2017-04-21,28430825,46696,U.S.
2017-04-21,28430825,20384,U.S.
2017-04-21,28430825,2711,U.S.
2017-04-25,28441426,979,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28449029,787,Turkey
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28440896,14713,NR
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28440896,3369,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-25,28441456,2187,U.S.
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,1793,Philippines
2017-04-26,28447399,482,U.S.
2017-04-26,28447399,275,U.S.
2017-04-26,28447399,46,U.S.
2017-04-26,28447399,11,U.S.
2017-04-26,28443625,267,Philippines
2017-04-26,28447399,489,U.S.
2017-04-26,28447399,443,U.S.
2017-04-26,28447399,99,U.S.
2017-04-26,28447399,327,U.S.
2017-04-26,28443625,967,U.K.
2017-04-26,28447399,17,U.S.
2017-04-26,28443625,1526,Philippines
2017-04-26,28447399,490,U.S.
2017-04-26,28447399,443,U.S.
2017-04-26,28447399,99,U.S.
2017-04-26,28443625,921,U.S.
2017-04-26,28447399,17,U.S.
2017-04-26,28443625,7711,U.K.
2017-04-26,28443625,3787,U.S.
2017-04-26,28447399,95,U.S.
2017-04-26,28447399,16,U.S.
2017-04-26,28447399,425,U.S.
2017-04-26,28447399,490,U.S.
2017-04-26,28447399,78,U.S.
2017-04-26,28447399,99,U.S.
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,1793,Philippines
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,1793,Philippines
2017-04-26,28443625,7711,U.K.
2017-04-26,28443625,4708,U.S.
2017-04-26,28447399,443,U.S.
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,1793,Philippines
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,1793,Philippines
2017-04-26,28447399,17,U.S.
2017-04-26,28447399,380,U.S.
2017-04-26,28447399,16,U.S.
2017-04-26,28447399,452,U.S.
2017-04-26,28443625,1526,Philippines
2017-04-26,28443625,3787,U.S.
2017-04-26,28443625,1793,Philippines
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,1793,Philippines
2017-04-26,28443625,3787,U.S.
2017-04-26,28443625,1526,Philippines
2017-04-26,28443625,13206,U.S.
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,1793,Philippines
2017-04-26,28443625,921,U.S.
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,267,Philippines
2017-04-26,28443625,7711,U.K.
2017-04-26,28443625,1793,Philippines
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,4708,U.S.
2017-04-26,28443625,967,U.K.
2017-04-26,28443625,921,U.S.
2017-04-26,28443625,267,Philippines
2017-04-26,28443625,8678,U.K.
2017-04-26,28443625,967,U.K.
2017-04-27,28448500,3163,U.S.
2017-04-27,28448500,5072,U.S.
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,1501,U.S.
2017-04-27,28448500,5379,U.K.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,352,Philippines
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,1501,U.S.
2017-04-27,28448500,812,U.S.
2017-04-27,28448500,6573,U.S.
2017-04-27,28448500,7713,U.K.
2017-04-27,28448500,7713,U.K.
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,6573,U.S.
2017-04-27,28448500,352,Philippines
2017-04-27,28448500,5379,U.K.
2017-04-27,28448500,2334,U.K.
2017-04-27,28448500,6573,U.S.
2017-04-27,28448500,3163,U.S.
2017-04-27,28448500,6573,U.S.
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,7713,U.K.
2017-04-27,28448500,6573,U.S.
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,7713,U.K.
2017-04-27,28448500,7713,U.K.
2017-04-27,28448500,1501,U.S.
2017-04-27,28448500,2334,U.K.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,3163,U.S.
2017-04-27,28448500,6573,U.S.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,5072,U.S.
2017-04-27,28448500,2334,U.K.
2017-04-27,28448500,352,Philippines
2017-04-27,28448500,812,U.S.
2017-04-27,28448500,5379,U.K.
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,7713,U.K.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,3975,U.S.
2017-04-27,28448500,1773,Philippines
2017-04-27,28448500,7713,U.K.
2017-04-27,28448500,6573,U.S.
2017-04-27,28448500,3975,U.S.
