Date	PUBMEDID	N	Cleaned Country
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	13814	United Kingdom
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	5662	Pakistan
2021-09-10	34503513	13814	United Kingdom
2021-09-11	34520856	1852	China
2021-09-13	34518561	12032	United Kingdom
2021-09-13	34518561	7541	United Kingdom
2021-09-15	34536413	12908	United States
2021-09-15	34523824	138	United States
2021-09-15	34523824	401	United States
2021-09-16	34537190	408582	United Kingdom
2021-09-16	34537190	408582	United Kingdom
2021-09-16	34537190	203789	United Kingdom
2021-09-16	34537190	204793	United Kingdom
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-17	34535985	377998	United Kingdom
2021-09-17	34532976	327	Netherlands
2021-09-17	34532976	327	Netherlands
2021-09-20	34563919	4762	United States
2021-09-20	34563919	2573	United States
2021-09-20	34563919	4762	United States
2021-09-20	34563919	2753	United States
2021-09-21	34621292	166	Singapore
2021-09-21	34621292	520	Singapore
2021-09-21	34621292	247	Singapore
2021-09-21	34621292	175	Singapore
2021-09-21	34621292	247	Singapore
2021-09-21	34560273	35657	United Kingdom
2021-09-21	34560273	35657	United Kingdom
2021-09-21	34621292	399	Singapore
2021-09-23	34680877	1060	United States
2021-09-23	34680877	53	United States
2021-09-23	34680877	5	United States
2021-09-23	34680877	31	United States
2021-09-23	34680877	25	United States
2021-09-23	34680877	31	United States
2021-09-23	34680877	53	United States
2021-09-23	34680877	5	United States
2021-09-23	34680877	1060	United States
2021-09-23	34680877	25	United States
2021-09-23	34680877	25	United States
2021-09-23	34680877	5	United States
2021-09-23	34680877	53	United States
2021-09-23	34680877	1060	United States
2021-09-23	34680877	31	United States
2021-09-24	34684344	120590	United Kingdom
2021-09-24	34684344	120590	United Kingdom
2021-09-24	34684344	110023	United Kingdom
2021-09-24	34684344	120033	United Kingdom
2021-09-24	34684344	120033	United Kingdom
2021-09-24	34684344	109543	United Kingdom
2021-09-24	34684344	108309	United Kingdom
2021-09-24	34684344	108309	United Kingdom
2021-09-24	34684344	98784	United Kingdom
2021-09-24	34684344	121685	United Kingdom
2021-09-24	34684344	121685	United Kingdom
2021-09-24	34684344	110744	United Kingdom
2021-09-24	34570997	1787	China
2021-09-24	34570997	266	Colombia
2021-09-24	34570997	6964	China
2021-09-27	34582791	13585	United States
2021-09-27	34582791	33285	United States
2021-09-27	34582791	14246	United States
2021-09-27	34582791	13585	United States
2021-09-27	34582791	686	United States
2021-09-27	34582791	14246	United States
2021-09-27	34582791	13585	United States
2021-09-27	34582791	33285	United States
2021-09-27	34582791	33285	United States
2021-09-27	34582791	686	United States
2021-09-27	34582791	14246	United States
2021-09-27	34582791	13585	United States
2021-09-27	34582791	33285	United States
2021-09-27	34582791	686	United States
2021-09-27	34582791	14246	United States
2021-09-27	34582791	14246	United States
2021-09-27	34582791	686	United States
2021-09-27	34582791	33285	United States
2021-09-27	34592243	2521	Singapore
2021-09-27	34582791	13585	United States
2021-09-27	34592243	2528	Singapore
2021-09-27	34582791	33285	United States
2021-09-27	34592243	2308	Singapore
2021-09-27	34582791	686	United States
2021-09-27	34582791	686	United States
2021-09-27	34582791	14246	United States
2021-09-27	34582791	13585	United States
2021-09-28	34581777	1329	United Kingdom
2021-09-28	34581777	1341	United Kingdom
2021-09-28	34581777	550	United Kingdom
2021-09-28	34581777	550	United Kingdom
2021-09-28	34581777	253	United Kingdom
2021-09-28	34581777	606	United Kingdom
2021-09-29	34659352	178	Brazil
2021-09-29	34659352	480	Brazil
2021-09-29	34659352	96	Brazil
2021-09-29	34659352	17	Brazil
2021-09-29	34659352	39	Brazil
2021-09-30	34594039	151636	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	161323	Japan
2021-09-30	34594039	167375	Japan
2021-09-30	34594039	173650	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	100868	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	164520	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	215668	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	78808	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	112010	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	179810	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	119844	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	304162	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	176445	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	205700	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	172083	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	168103	Japan
2021-09-30	34594039	162350	Japan
2021-09-30	34594039	176128	Japan
2021-09-30	34594039	159700	Japan
2021-09-30	34594039	178671	Japan
2021-09-30	34594039	175657	Japan
2021-09-30	34594039	177713	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	61457	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	172384	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	152006	Japan
2021-09-30	34594039	177847	Japan
2021-09-30	34594039	162055	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	177677	Japan
2021-09-30	34594039	161206	Japan
2021-09-30	34594039	177834	Japan
2021-09-30	34594039	178711	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	177515	Japan
2021-09-30	34594039	178630	Japan
2021-09-30	34594039	132984	Japan
2021-09-30	34594039	176953	Japan
2021-09-30	34594039	162024	Japan
2021-09-30	34594039	176629	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	170820	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	162074	Japan
2021-09-30	34594039	156843	Japan
2021-09-30	34594039	172495	Japan
2021-09-30	34594039	82085	Japan
2021-09-30	34594039	90332	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	172259	Japan
2021-09-30	34594039	176990	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	177059	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	173378	Japan
2021-09-30	34594039	178003	Japan
2021-09-30	34594039	175359	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	174686	Japan
2021-09-30	34594039	178020	Japan
2021-09-30	34594039	173770	Japan
2021-09-30	34594039	178128	Japan
2021-09-30	34594039	61814	Japan
2021-09-30	34594039	176291	Japan
2021-09-30	34594039	357658	United Kingdom
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	166614	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	174756	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178675	Japan
2021-09-30	34594039	175653	Japan
2021-09-30	34594039	153478	Japan
2021-09-30	34594039	178253	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	175465	Japan
2021-09-30	34594039	168302	Japan
2021-09-30	34594039	340541	United Kingdom
2021-09-30	34594039	169716	Japan
2021-09-30	34594039	351086	United Kingdom
2021-09-30	34594039	175846	Japan
2021-09-30	34594039	345331	United Kingdom
2021-09-30	34594039	178534	Japan
2021-09-30	34594039	177780	Japan
2021-09-30	34594039	160589	Japan
2021-09-30	34594039	178254	Japan
2021-09-30	34594039	272602	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	305582	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	204378	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	224024	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	229086	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	152380	United Kingdom
2021-09-30	34594039	177558	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	153639	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	305913	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	132367	United Kingdom
2021-09-30	34594039	150266	Japan
2021-09-30	34594039	344104	United Kingdom
2021-09-30	34594039	242659	United Kingdom
2021-09-30	34594039	174555	Japan
2021-09-30	34594039	162024	Japan
2021-09-30	34594039	176629	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	337779	United Kingdom
2021-09-30	34594039	170820	Japan
2021-09-30	34594039	354417	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	347406	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	162074	Japan
2021-09-30	34594039	156843	Japan
2021-09-30	34594039	176462	Japan
2021-09-30	34594039	177928	Japan
2021-09-30	34594039	154355	Japan
2021-09-30	34594039	350470	United Kingdom
2021-09-30	34594039	129405	Japan
2021-09-30	34594039	343836	United Kingdom
2021-09-30	34594039	148623	Japan
2021-09-30	34594039	350474	United Kingdom
2021-09-30	34594039	82810	Japan
2021-09-30	34594039	349856	United Kingdom
2021-09-30	34594039	95119	Japan
2021-09-30	34594039	349856	United Kingdom
2021-09-30	34594039	129832	Japan
2021-09-30	34594039	350473	United Kingdom
2021-09-30	34594039	135482	Japan
2021-09-30	34594039	350468	United Kingdom
2021-09-30	34594039	128028	Japan
2021-09-30	34594039	350472	United Kingdom
2021-09-30	34594039	145502	Japan
2021-09-30	34594039	360863	United Kingdom
2021-09-30	34594039	95717	Japan
2021-09-30	34594039	349856	United Kingdom
2021-09-30	34594039	72866	Japan
2021-09-30	34594039	343621	United Kingdom
2021-09-30	34594039	153015	Japan
2021-09-30	34594039	360863	United Kingdom
2021-09-30	34594039	133321	Japan
2021-09-30	34594039	314921	United Kingdom
2021-09-30	34594039	111667	Japan
2021-09-30	34594039	170113	Japan
2021-09-30	34594039	61581	Japan
2021-09-30	34594039	343992	United Kingdom
2021-09-30	34594039	135808	Japan
2021-09-30	34594039	344278	United Kingdom
2021-09-30	34594039	124341	Japan
2021-09-30	34594039	342829	United Kingdom
2021-09-30	34594039	145505	Japan
2021-09-30	34594039	340159	United Kingdom
2021-09-30	34594039	153512	Japan
2021-09-30	34594039	350475	United Kingdom
2021-09-30	34594039	145445	Japan
2021-09-30	34594039	152113	Japan
2021-09-30	34594039	155154	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	176953	Japan
2021-09-30	34594039	132984	Japan
2021-09-30	34594039	177415	Japan
2021-09-30	34594039	133251	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	153225	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	175902	Japan
2021-09-30	34594039	177893	Japan
2021-09-30	34594039	177887	Japan
2021-09-30	34594039	171846	Japan
2021-09-30	34594039	351833	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	290385	United Kingdom
2021-09-30	34594039	178162	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	80208	Japan
2021-09-30	34594039	178689	Japan
2021-09-30	34594039	152105	Japan
2021-09-30	34594039	178328	Japan
2021-09-30	34594039	349422	United Kingdom
2021-09-30	34594039	152266	Japan
2021-09-30	34594039	178723	Japan
2021-09-30	34594039	237530	United Kingdom
2021-09-30	34594039	176254	Japan
2021-09-30	34594039	178337	Japan
2021-09-30	34594039	129832	Japan
2021-09-30	34594039	135482	Japan
2021-09-30	34594039	128028	Japan
2021-09-30	34594039	145502	Japan
2021-09-30	34594039	95717	Japan
2021-09-30	34594039	72866	Japan
2021-09-30	34594039	153015	Japan
2021-09-30	34594039	165056	Japan
2021-09-30	34594039	71221	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	178482	Japan
2021-09-30	34594039	349422	United Kingdom
2021-09-30	34594039	170788	Japan
2021-09-30	34594039	354015	United Kingdom
2021-09-30	34594039	178162	Japan
2021-09-30	34594039	355381	United Kingdom
2021-09-30	34594039	178630	Japan
2021-09-30	34594039	95119	Japan
2021-09-30	34594039	82810	Japan
2021-09-30	34594039	145445	Japan
2021-09-30	34594039	165047	Japan
2021-09-30	34594039	343026	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	354544	United Kingdom
2021-09-30	34594039	170399	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	150266	Japan
2021-09-30	34594039	154355	Japan
2021-09-30	34594039	129405	Japan
2021-09-30	34594039	133321	Japan
2021-09-30	34594039	111667	Japan
2021-09-30	34594039	135808	Japan
2021-09-30	34594039	124341	Japan
2021-09-30	34594039	145505	Japan
2021-09-30	34594039	153512	Japan
2021-09-30	34594039	148623	Japan
2021-09-30	34594039	174756	Japan
2021-09-30	34594039	171465	Japan
2021-09-30	34594039	166614	Japan
2021-09-30	34594039	173193	Japan
2021-09-30	34594039	166864	Japan
2021-09-30	34594039	351809	United Kingdom
2021-09-30	34594039	173783	Japan
2021-09-30	34594039	177351	Japan
2021-09-30	34594039	173877	Japan
2021-09-30	34594039	159586	Japan
2021-09-30	34594039	348026	United Kingdom
2021-09-30	34594039	167122	Japan
2021-09-30	34594039	177099	Japan
2021-09-30	34594039	178616	Japan
2021-09-30	34594039	357658	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	174686	Japan
2021-09-30	34594039	178020	Japan
2021-09-30	34594039	173770	Japan
2021-09-30	34594039	178128	Japan
2021-09-30	34594039	173650	Japan
2021-09-30	34594039	167375	Japan
2021-09-30	34594039	352053	United Kingdom
2021-09-30	34594039	161323	Japan
2021-09-30	34594039	175359	Japan
2021-09-30	34594039	170292	Japan
2021-09-30	34594039	169058	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	167691	Japan
2021-09-30	34594039	166670	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	176698	Japan
2021-09-30	34594039	352013	United Kingdom
2021-09-30	34594039	171822	Japan
2021-09-30	34594039	351885	United Kingdom
2021-09-30	34594039	159619	Japan
2021-09-30	34594039	353126	United Kingdom
2021-09-30	34594039	126454	Finland
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	91908	Japan
2021-09-30	34594039	174725	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	328216	United Kingdom
2021-09-30	34594039	157213	Japan
2021-09-30	34594039	352262	United Kingdom
2021-09-30	34594039	168812	Japan
2021-09-30	34594039	344292	United Kingdom
2021-09-30	34594039	118886	Japan
2021-09-30	34594039	344136	United Kingdom
2021-09-30	34594039	150545	Japan
2021-09-30	34594039	342990	United Kingdom
2021-09-30	34594039	150068	Japan
2021-09-30	34594039	315268	United Kingdom
2021-09-30	34594039	120539	Japan
2021-09-30	34594039	349856	United Kingdom
2021-09-30	34594039	177100	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	177713	Japan
2021-09-30	34594039	350272	United Kingdom
2021-09-30	34594039	175657	Japan
2021-09-30	34594039	178671	Japan
2021-09-30	34594039	159700	Japan
2021-09-30	34594039	176128	Japan
2021-09-30	34594039	162350	Japan
2021-09-30	34594039	177834	Japan
2021-09-30	34594039	348926	United Kingdom
2021-09-30	34594039	61457	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	177847	Japan
2021-09-30	34594039	353313	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	177677	Japan
2021-09-30	34594039	161206	Japan
2021-09-30	34594039	152006	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	341610	United Kingdom
2021-09-30	34594039	172384	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	355564	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	173378	Japan
2021-09-30	34594039	178675	Japan
2021-09-30	34594039	175653	Japan
2021-09-30	34594039	153478	Japan
2021-09-30	34594039	178253	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178003	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	355142	United Kingdom
2021-09-30	34594039	177515	Japan
2021-09-30	34594039	177059	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	176990	Japan
2021-09-30	34594039	172259	Japan
2021-09-30	34594039	355855	United Kingdom
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	90332	Japan
2021-09-30	34594039	82085	Japan
2021-09-30	34594039	172495	Japan
2021-09-30	34594039	178711	Japan
2021-09-30	34594039	171465	Japan
2021-09-30	34594039	162044	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	173193	Japan
2021-09-30	34594039	166864	Japan
2021-09-30	34594039	173783	Japan
2021-09-30	34594039	177351	Japan
2021-09-30	34594039	173877	Japan
2021-09-30	34594039	159586	Japan
2021-09-30	34594039	167122	Japan
2021-09-30	34594039	178464	Japan
2021-09-30	34594039	175465	Japan
2021-09-30	34594039	168302	Japan
2021-09-30	34594039	169716	Japan
2021-09-30	34594039	175846	Japan
2021-09-30	34594039	178534	Japan
2021-09-30	34594039	177780	Japan
2021-09-30	34594039	160589	Japan
2021-09-30	34594039	178254	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	177100	Japan
2021-09-30	34594039	178616	Japan
2021-09-30	34594039	171846	Japan
2021-09-30	34594039	177415	Japan
2021-09-30	34594039	133251	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	153225	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	175902	Japan
2021-09-30	34594039	177893	Japan
2021-09-30	34594039	177887	Japan
2021-09-30	34594039	176254	Japan
2021-09-30	34594039	178337	Japan
2021-09-30	34594039	165047	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	170399	Japan
2021-09-30	34594039	169058	Japan
2021-09-30	34594039	170292	Japan
2021-09-30	34594039	177099	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	61814	Japan
2021-09-30	34594039	178482	Japan
2021-09-30	34594039	162055	Japan
2021-09-30	34594039	162044	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	79550	Japan
2021-09-30	34594039	172044	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	159690	Japan
2021-09-30	34594039	175948	Japan
2021-09-30	34594039	174110	Japan
2021-09-30	34594039	159165	Japan
2021-09-30	34594039	161563	Japan
2021-09-30	34594039	178619	Japan
2021-09-30	34594039	174810	Japan
2021-09-30	34594039	178298	Japan
2021-09-30	34594039	174788	Japan
2021-09-30	34594039	176291	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	159619	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	171822	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	170788	Japan
2021-09-30	34594039	176462	Japan
2021-09-30	34594039	177928	Japan
2021-09-30	34594039	174555	Japan
2021-09-30	34594039	177558	Japan
2021-09-30	34594039	170113	Japan
2021-09-30	34594039	61581	Japan
2021-09-30	34594039	152113	Japan
2021-09-30	34594039	155154	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	82761	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	167691	Japan
2021-09-30	34594039	166670	Japan
2021-09-30	34594039	176698	Japan
2021-09-30	34594039	178723	Japan
2021-09-30	34594039	152266	Japan
2021-09-30	34594039	178328	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	174810	Japan
2021-09-30	34594039	178298	Japan
2021-09-30	34594039	174788	Japan
2021-09-30	34594039	178464	Japan
2021-09-30	34594039	359983	United Kingdom
2021-09-30	34594039	163835	Japan
2021-09-30	34594039	344052	United Kingdom
2021-09-30	34594039	148767	Japan
2021-09-30	34594039	360116	United Kingdom
2021-09-30	34594039	165419	Japan
2021-09-30	34594039	353466	United Kingdom
2021-09-30	34594039	83025	Japan
2021-09-30	34594039	315153	United Kingdom
2021-09-30	34594039	83980	Japan
2021-09-30	34594039	178619	Japan
2021-09-30	34594039	161563	Japan
2021-09-30	34594039	178726	Japan
2021-09-30	34594039	79550	Japan
2021-09-30	34594039	172044	Japan
2021-09-30	34594039	317252	United Kingdom
2021-09-30	34594039	178726	Japan
